continent,location,year,month,cases,new_cases,deaths,icu,hosp,vax,population,median_age,aged_65_older,aged_70_older,gdp,life,hdi
Asia,Thailand,2020,6,1343.669,1.283,0.014,0.0,0.0,0.0,69950844.0,40.1,11.373,6.89,16277.671,77.15,0.777
Asia,Thailand,2020,7,1434.5339999999999,2.242,0.0,0.0,0.0,0.0,69950844.0,40.1,11.373,6.89,16277.671,77.15,0.777
Asia,Thailand,2020,8,1493.52,1.4549999999999998,0.0,0.0,0.0,0.0,69950844.0,40.1,11.373,6.89,16277.671,77.15,0.777
Asia,Thailand,2020,9,1493.779,2.171,0.014,0.0,0.0,0.0,69950844.0,40.1,11.373,6.89,16277.671,77.15,0.777
Asia,Thailand,2020,10,1627.57,3.0869999999999997,0.0,0.0,0.0,0.0,69950844.0,40.1,11.373,6.89,16277.671,77.15,0.777
Asia,Thailand,2020,11,1662.467,3.115,0.014,0.0,0.0,0.0,69950844.0,40.1,11.373,6.89,16277.671,77.15,0.777
Asia,Thailand,2020,12,2157.859,41.258,0.014,0.0,0.0,0.0,69950844.0,40.1,11.373,6.89,16277.671,77.15,0.777
Asia,Thailand,2021,1,5314.677,170.092,0.24200000000000002,0.0,0.0,0.0,69950844.0,40.1,11.373,6.89,16277.671,77.15,0.777
Asia,Thailand,2021,2,9675.994,102.482,0.085,0.0,0.0,0.0,69950844.0,40.1,11.373,6.89,16277.671,77.15,0.777
Asia,Thailand,2021,3,12112.289,41.63,0.169,0.0,0.0,0.05,69950844.0,40.1,11.373,6.89,16277.671,77.15,0.777
Asia,Thailand,2021,4,17780.229,518.793,1.555,0.0,0.0,4.98,69950844.0,40.1,11.373,6.89,16277.671,77.15,0.777
Asia,Thailand,2021,5,47487.632,1352.936,11.835,0.0,0.0,31.38,69950844.0,40.1,11.373,6.89,16277.671,77.15,0.777
Asia,Thailand,2021,6,88419.804,1422.554,14.184,0.0,0.0,80.42,69950844.0,40.1,11.373,6.89,16277.671,77.15,0.777
Asia,Thailand,2021,7,177010.36000000002,4831.765,40.516999999999996,0.0,0.0,150.59,69950844.0,40.1,11.373,6.89,16277.671,77.15,0.777
Asia,Thailand,2021,8,407764.417,8683.844,96.239,0.0,0.0,226.42000000000002,69950844.0,40.1,11.373,6.89,16277.671,77.15,0.777
Asia,Thailand,2021,9,610173.652,5700.376,73.452,0.0,0.0,381.42,69950844.0,40.1,11.373,6.89,16277.671,77.15,0.777
Asia,Thailand,2021,10,783984.835,4410.939,35.427,0.0,0.0,1005.11,69950844.0,40.1,11.373,6.89,16277.671,77.15,0.777
Asia,Thailand,2021,11,868359.299,2914.159,22.387,0.0,0.0,1460.05,69950844.0,40.1,11.373,6.89,16277.671,77.15,0.777
Asia,Thailand,2021,12,965347.867,1537.695,13.253,0.0,0.0,1963.19,69950844.0,40.1,11.373,6.89,16277.671,77.15,0.777
Asia,Thailand,2022,1,1032482.253,3209.81,6.9670000000000005,0.0,0.0,2111.83,69950844.0,40.1,11.373,6.89,16277.671,77.15,0.777
Asia,Thailand,2022,2,1060533.094,6346.788,10.693999999999999,0.0,0.0,1971.68,69950844.0,40.1,11.373,6.89,16277.671,77.15,0.777
Asia,Thailand,2022,3,524378.649,3850.045,11.092,0.0,0.0,854.25,69950844.0,40.1,11.373,6.89,16277.671,77.15,0.777
Asia,Timor,2020,3,7.4399999999999995,0.744,0.0,0.0,0.0,0.0,1343875.0,18.0,3.556,1.897,6570.102,69.5,0.606
Asia,Timor,2020,4,271.603,17.113,0.0,0.0,0.0,0.0,1343875.0,18.0,3.556,1.897,6570.102,69.5,0.606
Asia,Timor,2020,5,553.629,0.0,0.0,0.0,0.0,0.0,1343875.0,18.0,3.556,1.897,6570.102,69.5,0.606
Asia,Timor,2020,6,535.7700000000001,0.0,0.0,0.0,0.0,0.0,1343875.0,18.0,3.556,1.897,6570.102,69.5,0.606
Asia,Timor,2020,7,553.629,0.0,0.0,0.0,0.0,0.0,1343875.0,18.0,3.556,1.897,6570.102,69.5,0.606
Asia,Timor,2020,8,585.6210000000001,2.232,0.0,0.0,0.0,0.0,1343875.0,18.0,3.556,1.897,6570.102,69.5,0.606
Asia,Timor,2020,9,604.2180000000001,0.744,0.0,0.0,0.0,0.0,1343875.0,18.0,3.556,1.897,6570.102,69.5,0.606
Asia,Timor,2020,10,665.235,1.488,0.0,0.0,0.0,0.0,1343875.0,18.0,3.556,1.897,6570.102,69.5,0.606
Asia,Timor,2020,11,669.72,0.0,0.0,0.0,0.0,0.0,1343875.0,18.0,3.556,1.897,6570.102,69.5,0.606
Asia,Timor,2020,12,784.308,10.417000000000002,0.0,0.0,0.0,0.0,1343875.0,18.0,3.556,1.897,6570.102,69.5,0.606
Asia,Timor,2021,1,1268.72,19.345,0.0,0.0,0.0,0.0,1343875.0,18.0,3.556,1.897,6570.102,69.5,0.606
Asia,Timor,2021,2,1992.7450000000001,31.996,0.0,0.0,0.0,0.0,1343875.0,18.0,3.556,1.897,6570.102,69.5,0.606
Asia,Timor,2021,3,6094.317,365.362,0.0,0.0,0.0,0.0,1343875.0,18.0,3.556,1.897,6570.102,69.5,0.606
Asia,Timor,2021,4,28716.956,1244.164,2.232,0.0,0.0,0.0,1343875.0,18.0,3.556,1.897,6570.102,69.5,0.606
Asia,Timor,2021,5,103798.345,3510.744,9.672,0.0,0.0,0.0,1343875.0,18.0,3.556,1.897,6570.102,69.5,0.606
Asia,Timor,2021,6,186272.532,1657.891,5.208,0.0,0.0,4.14,1343875.0,18.0,3.556,1.897,6570.102,69.5,0.606
Asia,Timor,2021,7,231040.09,1247.141,2.232,0.0,0.0,16.15,1343875.0,18.0,3.556,1.897,6570.102,69.5,0.606
Asia,Timor,2021,8,304989.678,4303.97,30.505,0.0,0.0,55.2,1343875.0,18.0,3.556,1.897,6570.102,69.5,0.606
Asia,Timor,2021,9,415254.397,2095.432,37.202,0.0,0.0,90.74000000000001,1343875.0,18.0,3.556,1.897,6570.102,69.5,0.606
Asia,Timor,2021,10,454440.33,217.278,3.7199999999999998,0.0,0.0,96.57,1343875.0,18.0,3.556,1.897,6570.102,69.5,0.606
Asia,Timor,2021,11,442224.908,24.553,0.0,0.0,0.0,125.06,1343875.0,18.0,3.556,1.897,6570.102,69.5,0.606
Asia,Timor,2021,12,457447.309,10.416,0.0,0.0,0.0,76.1,1343875.0,18.0,3.556,1.897,6570.102,69.5,0.606
Asia,Timor,2022,1,458276.254,81.106,0.0,0.0,0.0,164.81,1343875.0,18.0,3.556,1.897,6570.102,69.5,0.606
Asia,Timor,2022,2,449910.149,2044.09,4.464,0.0,0.0,168.98000000000002,1343875.0,18.0,3.556,1.897,6570.102,69.5,0.606
Asia,Timor,2022,3,203193.006,71.436,0.744,0.0,0.0,42.67,1343875.0,18.0,3.556,1.897,6570.102,69.5,0.606
Asia,Turkey,2020,3,691.136,159.109,2.516,0.0,0.0,0.0,85042736.0,31.6,8.153,5.061,25129.341,77.69,0.82
Asia,Turkey,2020,4,24672.384000000002,1254.347,34.806,0.0,0.0,0.0,85042736.0,31.6,8.153,5.061,25129.341,77.69,0.82
Asia,Turkey,2020,5,53169.845,514.307,16.061,0.0,0.0,0.0,85042736.0,31.6,8.153,5.061,25129.341,77.69,0.82
Asia,Turkey,2020,6,63845.195999999996,422.892,6.947,0.0,0.0,0.0,85042736.0,31.6,8.153,5.061,25129.341,77.69,0.82
Asia,Turkey,2020,7,78933.88,364.135,6.583,0.0,0.0,0.0,85042736.0,31.6,8.153,5.061,25129.341,77.69,0.82
Asia,Turkey,2020,8,91070.471,461.649,7.983,0.0,0.0,0.0,85042736.0,31.6,8.153,5.061,25129.341,77.69,0.82
Asia,Turkey,2020,9,104241.66100000001,570.653,21.458000000000002,0.0,0.0,0.0,85042736.0,31.6,8.153,5.061,25129.341,77.69,0.82
Asia,Turkey,2020,10,125905.64600000001,666.77,24.188,0.0,0.0,0.0,85042736.0,31.6,8.153,5.061,25129.341,77.69,0.82
Asia,Turkey,2020,11,155204.849,3098.208,41.082,0.0,0.0,0.0,85042736.0,31.6,8.153,5.061,25129.341,77.69,0.82
Asia,Turkey,2020,12,604914.075,8778.879,83.898,0.0,0.0,0.0,85042736.0,31.6,8.153,5.061,25129.341,77.69,0.82
Asia,Turkey,2021,1,862820.29,3160.895,60.108,0.0,0.0,0.0,85042736.0,31.6,8.153,5.061,25129.341,77.69,0.82
Asia,Turkey,2021,2,853052.564,2635.439,30.289,0.0,0.0,20.0,85042736.0,31.6,8.153,5.061,25129.341,77.69,0.82
Asia,Turkey,2021,3,1075030.019,7238.641,34.901,0.0,0.0,141.65,85042736.0,31.6,8.153,5.061,25129.341,77.69,0.82
Asia,Turkey,2021,4,1449771.3260000001,17678.277,101.055,0.0,0.0,273.61,85042736.0,31.6,8.153,5.061,25129.341,77.69,0.82
Asia,Turkey,2021,5,1858052.733,5042.323,86.968,0.0,0.0,402.07,85042736.0,31.6,8.153,5.061,25129.341,77.69,0.82
Asia,Turkey,2021,6,1885081.318,2072.463,25.928,0.0,0.0,493.59999999999997,85042736.0,31.6,8.153,5.061,25129.341,77.69,0.82
Asia,Turkey,2021,7,2017349.597,3544.02,18.816,0.0,0.0,734.95,85042736.0,31.6,8.153,5.061,25129.341,77.69,0.82
Asia,Turkey,2021,8,2218566.638,7775.925,63.24,0.0,0.0,1187.84,85042736.0,31.6,8.153,5.061,25129.341,77.69,0.82
Asia,Turkey,2021,9,2386180.776,9004.169,86.356,0.0,0.0,1398.64,85042736.0,31.6,8.153,5.061,25129.341,77.69,0.82
Asia,Turkey,2021,10,2777646.559,10335.018,77.102,0.0,0.0,1714.01,85042736.0,31.6,8.153,5.061,25129.341,77.69,0.82
Asia,Turkey,2021,11,2977482.51,8967.26,73.269,0.0,0.0,1753.26,85042736.0,31.6,8.153,5.061,25129.341,77.69,0.82
Asia,Turkey,2021,12,3324958.265,8077.845,64.898,0.0,0.0,1861.45,85042736.0,31.6,8.153,5.061,25129.341,77.69,0.82
Asia,Turkey,2022,1,3821668.535,25132.445,59.439,0.0,0.0,1837.54,85042736.0,31.6,8.153,5.061,25129.341,77.69,0.82
Asia,Turkey,2022,2,4281228.662,29039.212,82.653,0.0,0.0,1733.1,85042736.0,31.6,8.153,5.061,25129.341,77.69,0.82
Asia,Turkey,2022,3,2027146.399,5230.112,22.389,0.0,0.0,745.92,85042736.0,31.6,8.153,5.061,25129.341,77.69,0.82
Asia,Turkmenistan,2021,2,0.0,0.0,0.0,0.0,0.0,0.32,6117933.0,26.9,4.277,2.541,16389.023,68.19,0.715
Asia,Turkmenistan,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,6117933.0,26.9,4.277,2.541,16389.023,68.19,0.715
Asia,Turkmenistan,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,6117933.0,26.9,4.277,2.541,16389.023,68.19,0.715
Asia,Turkmenistan,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,6117933.0,26.9,4.277,2.541,16389.023,68.19,0.715
Asia,Turkmenistan,2021,6,0.0,0.0,0.0,0.0,0.0,0.0,6117933.0,26.9,4.277,2.541,16389.023,68.19,0.715
Asia,Turkmenistan,2021,7,0.0,0.0,0.0,0.0,0.0,0.0,6117933.0,26.9,4.277,2.541,16389.023,68.19,0.715
Asia,Turkmenistan,2021,8,0.0,0.0,0.0,0.0,0.0,52.41,6117933.0,26.9,4.277,2.541,16389.023,68.19,0.715
Asia,United Arab Emirates,2020,1,1.2000000000000002,0.4,0.0,0.0,0.0,0.0,9991083.0,34.0,1.144,0.526,67293.483,77.97,0.89
Asia,United Arab Emirates,2020,2,26.823999999999998,1.701,0.0,0.0,0.0,0.0,9991083.0,34.0,1.144,0.526,67293.483,77.97,0.89
Asia,United Arab Emirates,2020,3,551.996,64.357,0.6000000000000001,0.0,0.0,0.0,9991083.0,34.0,1.144,0.526,67293.483,77.97,0.89
Asia,United Arab Emirates,2020,4,17598.09,1182.757,9.907,0.0,0.0,0.0,9991083.0,34.0,1.144,0.526,67293.483,77.97,0.89
Asia,United Arab Emirates,2020,5,71932.742,2209.572,15.911999999999999,0.0,0.0,0.0,9991083.0,34.0,1.144,0.526,67293.483,77.97,0.89
Asia,United Arab Emirates,2020,6,127583.067,1412.263,5.1000000000000005,0.0,0.0,0.0,9991083.0,34.0,1.144,0.526,67293.483,77.97,0.89
Asia,United Arab Emirates,2020,7,172557.469,1184.956,3.6,0.0,0.0,0.0,9991083.0,34.0,1.144,0.526,67293.483,77.97,0.89
Asia,United Arab Emirates,2020,8,201099.922,973.3679999999999,3.3000000000000003,0.0,0.0,0.0,9991083.0,34.0,1.144,0.526,67293.483,77.97,0.89
Asia,United Arab Emirates,2020,9,245278.411,2398.038,3.5,0.0,0.0,0.0,9991083.0,34.0,1.144,0.526,67293.483,77.97,0.89
Asia,United Arab Emirates,2020,10,351491.722,3847.329,7.601,0.0,0.0,0.0,9991083.0,34.0,1.144,0.526,67293.483,77.97,0.89
Asia,United Arab Emirates,2020,11,453909.849,3626.334,7.7010000000000005,0.0,0.0,0.0,9991083.0,34.0,1.144,0.526,67293.483,77.97,0.89
Asia,United Arab Emirates,2020,12,585307.018,3899.677,9.702,0.0,0.0,0.0,9991083.0,34.0,1.144,0.526,67293.483,77.97,0.89
Asia,United Arab Emirates,2021,1,781886.309,9587.249,18.117,0.0,0.0,2.5,9991083.0,34.0,1.144,0.526,67293.483,77.97,0.89
Asia,United Arab Emirates,2021,2,980505.6140000001,8799.347,37.134,0.0,0.0,21.9,9991083.0,34.0,1.144,0.526,67293.483,77.97,0.89
Asia,United Arab Emirates,2021,3,1332854.206,6998.241,27.624,0.0,0.0,0.0,9991083.0,34.0,1.144,0.526,67293.483,77.97,0.89
Asia,United Arab Emirates,2021,4,1478297.198,5884.447,9.001,0.0,0.0,38.4,9991083.0,34.0,1.144,0.526,67293.483,77.97,0.89
Asia,United Arab Emirates,2021,5,1694610.184,5064.517,9.3,0.0,0.0,0.0,9991083.0,34.0,1.144,0.526,67293.483,77.97,0.89
Asia,United Arab Emirates,2021,6,1810122.787,6212.637,13.108,0.0,0.0,0.0,9991083.0,34.0,1.144,0.526,67293.483,77.97,0.89
Asia,United Arab Emirates,2021,7,2041203.74,4799.378,13.809,0.0,0.0,1328.96,9991083.0,34.0,1.144,0.526,67293.483,77.97,0.89
Asia,United Arab Emirates,2021,8,2178054.173,3754.549,9.201,0.0,0.0,1585.06,9991083.0,34.0,1.144,0.526,67293.483,77.97,0.89
Asia,United Arab Emirates,2021,9,2191161.756,1763.772,5.6000000000000005,0.0,0.0,2066.55,9991083.0,34.0,1.144,0.526,67293.483,77.97,0.89
Asia,United Arab Emirates,2021,10,2290977.262,391.647,3.9000000000000004,0.0,0.0,2041.02,9991083.0,34.0,1.144,0.526,67293.483,77.97,0.89
Asia,United Arab Emirates,2021,11,2225093.415,213.791,1.1,0.0,0.0,2473.74,9991083.0,34.0,1.144,0.526,67293.483,77.97,0.89
Asia,United Arab Emirates,2021,12,2315010.795,1991.376,1.7000000000000002,0.0,0.0,900.4200000000001,9991083.0,34.0,1.144,0.526,67293.483,77.97,0.89
Asia,United Arab Emirates,2022,1,2498553.959,8319.516,7.9,0.0,0.0,1935.5,9991083.0,34.0,1.144,0.526,67293.483,77.97,0.89
Asia,United Arab Emirates,2022,2,2431060.176,3494.618,5.8,0.0,0.0,2166.04,9991083.0,34.0,1.144,0.526,67293.483,77.97,0.89
Asia,United Arab Emirates,2022,3,1060465.616,512.057,0.1,0.0,0.0,381.03,9991083.0,34.0,1.144,0.526,67293.483,77.97,0.89
Asia,Uzbekistan,2020,3,31.294,5.068,0.058,0.0,0.0,0.0,33935765.0,28.2,4.469,2.873,6253.104,71.72,0.72
Asia,Uzbekistan,2020,4,1032.925,55.015,0.203,0.0,0.0,0.0,33935765.0,28.2,4.469,2.873,6253.104,71.72,0.72
Asia,Uzbekistan,2020,5,2522.297,46.674,0.17400000000000002,0.0,0.0,0.0,33935765.0,28.2,4.469,2.873,6253.104,71.72,0.72
Asia,Uzbekistan,2020,6,4968.386,143.801,0.321,0.0,0.0,0.0,33935765.0,28.2,4.469,2.873,6253.104,71.72,0.72
Asia,Uzbekistan,2020,7,14122.417,456.926,3.383,0.0,0.0,0.0,33935765.0,28.2,4.469,2.873,6253.104,71.72,0.72
Asia,Uzbekistan,2020,8,31475.14,526.995,5.2749999999999995,0.0,0.0,0.0,33935765.0,28.2,4.469,2.873,6253.104,71.72,0.72
Asia,Uzbekistan,2020,9,43284.984,436.824,4.42,0.0,0.0,0.0,33935765.0,28.2,4.469,2.873,6253.104,71.72,0.72
Asia,Uzbekistan,2020,10,57040.469,301.009,2.8249999999999997,0.0,0.0,0.0,33935765.0,28.2,4.469,2.873,6253.104,71.72,0.72
Asia,Uzbekistan,2020,11,62077.163,181.582,1.293,0.0,0.0,0.0,33935765.0,28.2,4.469,2.873,6253.104,71.72,0.72
Asia,Uzbekistan,2020,12,68802.837,116.869,0.116,0.0,0.0,0.0,33935765.0,28.2,4.469,2.873,6253.104,71.72,0.72
Asia,Uzbekistan,2021,1,71181.36,48.653,0.203,0.0,0.0,0.0,33935765.0,28.2,4.469,2.873,6253.104,71.72,0.72
Asia,Uzbekistan,2021,2,65500.925,35.803,0.029,0.0,0.0,0.0,33935765.0,28.2,4.469,2.873,6253.104,71.72,0.72
Asia,Uzbekistan,2021,3,73995.06,86.724,0.20400000000000001,0.0,0.0,0.0,33935765.0,28.2,4.469,2.873,6253.104,71.72,0.72
Asia,Uzbekistan,2021,4,76328.675,233.944,0.583,0.0,0.0,0.0,33935765.0,28.2,4.469,2.873,6253.104,71.72,0.72
Asia,Uzbekistan,2021,5,87943.268,280.736,1.206,0.0,0.0,4.28,33935765.0,28.2,4.469,2.873,6253.104,71.72,0.72
Asia,Uzbekistan,2021,6,92655.109,304.754,1.3519999999999999,0.0,0.0,2.96,33935765.0,28.2,4.469,2.873,6253.104,71.72,0.72
Asia,Uzbekistan,2021,7,108786.261,549.565,4.0649999999999995,0.0,0.0,3.02,33935765.0,28.2,4.469,2.873,6253.104,71.72,0.72
Asia,Uzbekistan,2021,8,131212.838,797.594,6.129,0.0,0.0,3.63,33935765.0,28.2,4.469,2.873,6253.104,71.72,0.72
Asia,Uzbekistan,2021,9,146824.745,515.708,4.624,0.0,0.0,106.11,33935765.0,28.2,4.469,2.873,6253.104,71.72,0.72
Asia,Uzbekistan,2021,10,164815.968,355.615,2.471,0.0,0.0,170.31,33935765.0,28.2,4.469,2.873,6253.104,71.72,0.72
Asia,Uzbekistan,2021,11,167907.604,213.488,2.324,0.0,0.0,0.0,33935765.0,28.2,4.469,2.873,6253.104,71.72,0.72
Asia,Uzbekistan,2021,12,179402.645,167.819,2.4419999999999997,0.0,0.0,32.72,33935765.0,28.2,4.469,2.873,6253.104,71.72,0.72
Asia,Uzbekistan,2022,1,189634.74,710.31,2.3249999999999997,0.0,0.0,35.14,33935765.0,28.2,4.469,2.873,6253.104,71.72,0.72
Asia,Uzbekistan,2022,2,191845.77300000002,394.775,2.09,0.0,0.0,113.81,33935765.0,28.2,4.469,2.873,6253.104,71.72,0.72
Asia,Uzbekistan,2022,3,83765.814,22.515,0.058,0.0,0.0,0.0,33935765.0,28.2,4.469,2.873,6253.104,71.72,0.72
Asia,Vietnam,2020,1,0.18,0.02,0.0,0.0,0.0,0.0,98168829.0,32.6,7.15,4.718,6171.884,75.4,0.704
Asia,Vietnam,2020,2,4.053,0.14200000000000002,0.0,0.0,0.0,0.0,98168829.0,32.6,7.15,4.718,6171.884,75.4,0.704
Asia,Vietnam,2020,3,25.609,1.9969999999999999,0.0,0.0,0.0,0.0,98168829.0,32.6,7.15,4.718,6171.884,75.4,0.704
Asia,Vietnam,2020,4,79.229,0.591,0.0,0.0,0.0,0.0,98168829.0,32.6,7.15,4.718,6171.884,75.4,0.704
Asia,Vietnam,2020,5,96.417,0.589,0.0,0.0,0.0,0.0,98168829.0,32.6,7.15,4.718,6171.884,75.4,0.704
Asia,Vietnam,2020,6,103.85900000000001,0.273,0.0,0.0,0.0,0.0,98168829.0,32.6,7.15,4.718,6171.884,75.4,0.704
Asia,Vietnam,2020,7,125.069,2.066,0.031,0.0,0.0,0.0,98168829.0,32.6,7.15,4.718,6171.884,75.4,0.704
Asia,Vietnam,2020,8,286.15,4.948,0.324,0.0,0.0,0.0,98168829.0,32.6,7.15,4.718,6171.884,75.4,0.704
Asia,Vietnam,2020,9,324.919,0.51,0.01,0.0,0.0,0.0,98168829.0,32.6,7.15,4.718,6171.884,75.4,0.704
Asia,Vietnam,2020,10,357.01800000000003,0.874,0.0,0.0,0.0,0.0,98168829.0,32.6,7.15,4.718,6171.884,75.4,0.704
Asia,Vietnam,2020,11,388.237,1.7,0.0,0.0,0.0,0.0,98168829.0,32.6,7.15,4.718,6171.884,75.4,0.704
Asia,Vietnam,2020,12,443.533,1.202,0.0,0.0,0.0,0.0,98168829.0,32.6,7.15,4.718,6171.884,75.4,0.704
Asia,Vietnam,2021,1,489.557,3.583,0.0,0.0,0.0,0.0,98168829.0,32.6,7.15,4.718,6171.884,75.4,0.704
Asia,Vietnam,2021,2,629.651,6.429,0.0,0.0,0.0,0.0,98168829.0,32.6,7.15,4.718,6171.884,75.4,0.704
Asia,Vietnam,2021,3,804.707,1.58,0.0,0.0,0.0,0.0,98168829.0,32.6,7.15,4.718,6171.884,75.4,0.704
Asia,Vietnam,2021,4,841.071,3.313,0.0,0.0,0.0,0.01,98168829.0,32.6,7.15,4.718,6171.884,75.4,0.704
Asia,Vietnam,2021,5,1423.579,45.88,0.12,0.0,0.0,0.18,98168829.0,32.6,7.15,4.718,6171.884,75.4,0.704
Asia,Vietnam,2021,6,3604.21,97.994,0.341,0.0,0.0,2.6,98168829.0,32.6,7.15,4.718,6171.884,75.4,0.704
Asia,Vietnam,2021,7,19196.531,1354.8899999999999,12.477,0.0,0.0,10.4,98168829.0,32.6,7.15,4.718,6171.884,75.4,0.704
Asia,Vietnam,2021,8,92682.616,3178.564,99.4,0.0,0.0,48.03,98168829.0,32.6,7.15,4.718,6171.884,75.4,0.704
Asia,Vietnam,2021,9,196803.287,3347.893,83.905,0.0,0.0,181.59,98168829.0,32.6,7.15,4.718,6171.884,75.4,0.704
Asia,Vietnam,2021,10,271578.291,1327.989,28.335,0.0,0.0,304.99,98168829.0,32.6,7.15,4.718,6171.884,75.4,0.704
Asia,Vietnam,2021,11,323089.032,3228.72,32.28,0.0,0.0,0.0,98168829.0,32.6,7.15,4.718,6171.884,75.4,0.704
Asia,Vietnam,2021,12,469533.095,5023.744,72.753,0.0,0.0,181.37,98168829.0,32.6,7.15,4.718,6171.884,75.4,0.704
Asia,Vietnam,2022,1,636996.005,5546.262,54.835,0.0,0.0,73.29,98168829.0,32.6,7.15,4.718,6171.884,75.4,0.704
Asia,Vietnam,2022,2,757036.512,11895.407,27.964,0.0,0.0,855.29,98168829.0,32.6,7.15,4.718,6171.884,75.4,0.704
Asia,Vietnam,2022,3,559166.9739999999,25055.427,9.697000000000001,0.0,0.0,630.66,98168829.0,32.6,7.15,4.718,6171.884,75.4,0.704
Asia,Yemen,2020,4,1.0210000000000001,0.197,0.066,0.0,0.0,0.0,30490639.0,20.3,2.922,1.583,1479.147,66.12,0.47
Asia,Yemen,2020,5,134.502,10.398,2.559,0.0,0.0,0.0,30490639.0,20.3,2.922,1.583,1479.147,66.12,0.47
Asia,Yemen,2020,6,762.99,27.387,7.607,0.0,0.0,0.0,30490639.0,20.3,2.922,1.583,1479.147,66.12,0.47
Asia,Yemen,2020,7,1529.782,18.696,5.938000000000001,0.0,0.0,0.0,30490639.0,20.3,2.922,1.583,1479.147,66.12,0.47
Asia,Yemen,2020,8,1889.039,7.577,2.398,0.0,0.0,0.0,30490639.0,20.3,2.922,1.583,1479.147,66.12,0.47
Asia,Yemen,2020,9,1978.542,2.4930000000000003,0.6900000000000001,0.0,0.0,0.0,30490639.0,20.3,2.922,1.583,1479.147,66.12,0.47
Asia,Yemen,2020,10,2087.66,0.9540000000000001,0.396,0.0,0.0,0.0,30490639.0,20.3,2.922,1.583,1479.147,66.12,0.47
Asia,Yemen,2020,11,2034.655,0.459,0.198,0.0,0.0,0.0,30490639.0,20.3,2.922,1.583,1479.147,66.12,0.47
Asia,Yemen,2020,12,2120.286,0.7250000000000001,0.165,0.0,0.0,0.0,30490639.0,20.3,2.922,1.583,1479.147,66.12,0.47
Asia,Yemen,2021,1,2146.2019999999998,0.7250000000000001,0.165,0.0,0.0,0.0,30490639.0,20.3,2.922,1.583,1479.147,66.12,0.47
Asia,Yemen,2021,2,1985.82,5.379,0.624,0.0,0.0,0.0,30490639.0,20.3,2.922,1.583,1479.147,66.12,0.47
Asia,Yemen,2021,3,3171.4629999999997,67.958,8.333,0.0,0.0,0.0,30490639.0,20.3,2.922,1.583,1479.147,66.12,0.47
Asia,Yemen,2021,4,5489.16,64.283,11.084999999999999,0.0,0.0,0.0,30490639.0,20.3,2.922,1.583,1479.147,66.12,0.47
Asia,Yemen,2021,5,6663.782,13.94,3.117,0.0,0.0,0.0,30490639.0,20.3,2.922,1.583,1479.147,66.12,0.47
Asia,Yemen,2021,6,6744.53,5.84,1.316,0.0,0.0,0.0,30490639.0,20.3,2.922,1.583,1479.147,66.12,0.47
Asia,Yemen,2021,7,7092.568,4.6240000000000006,0.462,0.0,0.0,0.07,30490639.0,20.3,2.922,1.583,1479.147,66.12,0.47
Asia,Yemen,2021,8,7502.79,26.502,3.1830000000000003,0.0,0.0,0.0,30490639.0,20.3,2.922,1.583,1479.147,66.12,0.47
Asia,Yemen,2021,9,8387.626,39.288,8.168000000000001,0.0,0.0,0.05,30490639.0,20.3,2.922,1.583,1479.147,66.12,0.47
Asia,Yemen,2021,10,9651.687,23.747,5.508,0.0,0.0,1.1,30490639.0,20.3,2.922,1.583,1479.147,66.12,0.47
Asia,Yemen,2021,11,9760.503,6.987,2.001,0.0,0.0,0.71,30490639.0,20.3,2.922,1.583,1479.147,66.12,0.47
Asia,Yemen,2021,12,10245.998,4.002,1.118,0.0,0.0,0.0,30490639.0,20.3,2.922,1.583,1479.147,66.12,0.47
Asia,Yemen,2022,1,10598.039999999999,29.287,0.921,0.0,0.0,4.24,30490639.0,20.3,2.922,1.583,1479.147,66.12,0.47
Asia,Yemen,2022,2,10620.441,24.663999999999998,4.039,0.0,0.0,3.61,30490639.0,20.3,2.922,1.583,1479.147,66.12,0.47
Asia,Yemen,2022,3,4635.291,0.42800000000000005,0.131,0.0,0.0,1.26,30490639.0,20.3,2.922,1.583,1479.147,66.12,0.47
Europe,Albania,2020,2,0.0,0.0,0.0,0.0,0.0,0.0,2872934.0,38.0,13.188,8.643,11803.431,78.57,0.795
Europe,Albania,2020,3,776.906,84.581,5.22,0.0,0.0,0.0,2872934.0,38.0,13.188,8.643,11803.431,78.57,0.795
Europe,Albania,2020,4,5441.127,184.481,5.568,0.0,0.0,0.0,2872934.0,38.0,13.188,8.643,11803.431,78.57,0.795
Europe,Albania,2020,5,10050.003,126.699,0.696,0.0,0.0,0.0,2872934.0,38.0,13.188,8.643,11803.431,78.57,0.795
Europe,Albania,2020,6,17710.117,486.61,10.091999999999999,0.0,0.0,0.0,2872934.0,38.0,13.188,8.643,11803.431,78.57,0.795
Europe,Albania,2020,7,41650.8,954.075,33.06,0.0,0.0,0.0,2872934.0,38.0,13.188,8.643,11803.431,78.57,0.795
Europe,Albania,2020,8,80154.294,1474.802,44.196,0.0,0.0,0.0,2872934.0,38.0,13.188,8.643,11803.431,78.57,0.795
Europe,Albania,2020,9,121878.191,1439.643,35.844,0.0,0.0,0.0,2872934.0,38.0,13.188,8.643,11803.431,78.57,0.795
